time_s,altitude_km,velocity_ms,mach,heat_flux_Wm2
3.735171879966119235e+01,9.279319829957489674e+01,7.598673895714471655e+03,2.772210644889208808e+01,7.695899022578088625e+04
3.738605386811436659e+01,9.276819204801199703e+01,7.598669282430982094e+03,2.772208961833221252e+01,7.708841759110269777e+04
3.742038895741296045e+01,9.274318579644911154e+01,7.598664653100100622e+03,2.772207272922692312e+01,7.721806262383917056e+04
3.745472406762948481e+01,9.271817954488622604e+01,7.598660007666017918e+03,2.772205578137261384e+01,7.734792569150913914e+04
3.748905919883676319e+01,9.269317329332332633e+01,7.598655346072725479e+03,2.772203877456494325e+01,7.747800716223145719e+04
3.752339435110782517e+01,9.266816704176042663e+01,7.598650668264025626e+03,2.772202170859889492e+01,7.760830740472637990e+04
3.755772952451594904e+01,9.264316079019755534e+01,7.598645974183522412e+03,2.772200458326871697e+01,7.773882678831518569e+04
3.759206471913471859e+01,9.261815453863465564e+01,7.598641263774624349e+03,2.772198739836794346e+01,7.786956568292247539e+04
3.762639993503790947e+01,9.259314828707177014e+01,7.598636536980542587e+03,2.772197015368940143e+01,7.800052445907583751e+04
3.766073517229961709e+01,9.256814203550888465e+01,7.598631793744290917e+03,2.772195284902517898e+01,7.813170348790717253e+04
3.769507043099413579e+01,9.254313578394599915e+01,7.598627034008687588e+03,2.772193548416667142e+01,7.826310314115372603e+04
3.772940571119607966e+01,9.251812953238309944e+01,7.598622257716348031e+03,2.772191805890451377e+01,7.839472379115848162e+04
3.776374101298026886e+01,9.249312328082019974e+01,7.598617464809691228e+03,2.772190057302864119e+01,7.852656581087122322e+04
3.779807633642178644e+01,9.246811702925732845e+01,7.598612655230934251e+03,2.772188302632824275e+01,7.865862957384921901e+04
3.783241168159602807e+01,9.244311077769442875e+01,7.598607828922094086e+03,2.772186541859177922e+01,7.879091545425857475e+04
3.786674704857860263e+01,9.241810452613152904e+01,7.598602985824986717e+03,2.772184774960698306e+01,7.892342382687448116e+04
3.790108243744538186e+01,9.239309827456864355e+01,7.598598125881223496e+03,2.772183001916083001e+01,7.905615506708188332e+04
3.793541784827255725e+01,9.236809202300575805e+01,7.598593249032215681e+03,2.772181222703957459e+01,7.918910955087745970e+04
3.796975328113652637e+01,9.234308577144285834e+01,7.598588355219168989e+03,2.772179437302871818e+01,7.932228765486906923e+04
3.800408873611394966e+01,9.231807951987997285e+01,7.598583444383084498e+03,2.772177645691301606e+01,7.945568975627745385e+04
3.803842421328181445e+01,9.229307326831707314e+01,7.598578516464760469e+03,2.772175847847648811e+01,7.958931623293703888e+04
3.807275971271732118e+01,9.226806701675418765e+01,7.598573571404786890e+03,2.772174043750238326e+01,7.972316746329628222e+04
3.810709523449793323e+01,9.224306076519130215e+01,7.598568609143549111e+03,2.772172233377321149e+01,7.985724382641894044e+04
3.814143077870145504e+01,9.221805451362840245e+01,7.598563629621222390e+03,2.772170416707071894e+01,7.999154570198508736e+04
3.817576634540588998e+01,9.219304826206550274e+01,7.598558632777778257e+03,2.772168593717590213e+01,8.012607347029146331e+04
3.821010193468951144e+01,9.216804201050263146e+01,7.598553618552975422e+03,2.772166764386898308e+01,8.026082751225233369e+04
3.824443754663093387e+01,9.214303575893973175e+01,7.598548586886366138e+03,2.772164928692943420e+01,8.039580820940113335e+04
3.827877318130896356e+01,9.211802950737684625e+01,7.598543537717289837e+03,2.772163086613594629e+01,8.053101594389010279e+04
3.831310883880275497e+01,9.209302325581396076e+01,7.598538470984877677e+03,2.772161238126645344e+01,8.066645109849231085e+04
3.834744451919166863e+01,9.206801700425107526e+01,7.598533386628047992e+03,2.772159383209811523e+01,8.080211405660169839e+04
3.838178022255540611e+01,9.204301075268817556e+01,7.598528284585506299e+03,2.772157521840730610e+01,8.093800520223424246e+04
3.841611594897390347e+01,9.201800450112527585e+01,7.598523164795746197e+03,2.772155653996963665e+01,8.107412492002900399e+04
3.845045169852735967e+01,9.199299824956240457e+01,7.598518027197045740e+03,2.772153779655992878e+01,8.121047359524843341e+04
3.848478747129632893e+01,9.196799199799950486e+01,7.598512871727471065e+03,2.772151898795222991e+01,8.134705161377997138e+04
3.851912326736157155e+01,9.194298574643660515e+01,7.598507698324870034e+03,2.772150011391978808e+01,8.148385936213607783e+04
3.855345908680413203e+01,9.191797949487371966e+01,7.598502506926875867e+03,2.772148117423507685e+01,8.162089722745561448e+04
3.858779492970540304e+01,9.189297324331083416e+01,7.598497297470906233e+03,2.772146216866977753e+01,8.175816559750496526e+04
3.862213079614699041e+01,9.186796699174793446e+01,7.598492069894158703e+03,2.772144309699476494e+01,8.189566486067810911e+04
3.865646668621079840e+01,9.184296074018504896e+01,7.598486824133615301e+03,2.772142395898013234e+01,8.203339540599810425e+04
3.869080259997905813e+01,9.181795448862214926e+01,7.598481560126036129e+03,2.772140475439516649e+01,8.217135762311780127e+04
3.872513853753424229e+01,9.179294823705926376e+01,7.598476277807963015e+03,2.772138548300835481e+01,8.230955190232054156e+04
3.875947449895910779e+01,9.176794198549637827e+01,7.598470977115716778e+03,2.772136614458737114e+01,8.244797863452123420e+04
3.879381048433675261e+01,9.174293573393347856e+01,7.598465657985397229e+03,2.772134673889909351e+01,8.258663821126724361e+04
3.882814649375051630e+01,9.171792948237057885e+01,7.598460320352882263e+03,2.772132726570958994e+01,8.272553102473898616e+04
3.886248252728401553e+01,9.169292323080770757e+01,7.598454964153826040e+03,2.772130772478410066e+01,8.286465746775089065e+04
3.889681858502122225e+01,9.166791697924480786e+01,7.598449589323658984e+03,2.772128811588706299e+01,8.300401793375269335e+04
3.893115466704632155e+01,9.164291072768192237e+01,7.598444195797588691e+03,2.772126843878209712e+01,8.314361281682964182e+04
3.896549077344386802e+01,9.161790447611903687e+01,7.598438783510595385e+03,2.772124869323198837e+01,8.328344251170386269e+04
3.899982690429863652e+01,9.159289822455615138e+01,7.598433352397434646e+03,2.772122887899871202e+01,8.342350741373484198e+04
3.903416305969577849e+01,9.156789197299325167e+01,7.598427902392634678e+03,2.772120899584340137e+01,8.356380791892098205e+04
3.906849923972067273e+01,9.154288572143035196e+01,7.598422433430495403e+03,2.772118904352636903e+01,8.370434442389949982e+04
3.910283544445900361e+01,9.151787946986748068e+01,7.598416945445091187e+03,2.772116902180709985e+01,8.384511732594812929e+04
3.913717167399680363e+01,9.149287321830458097e+01,7.598411438370264477e+03,2.772114893044422956e+01,8.398612702298558725e+04
3.917150792842036111e+01,9.146786696674168127e+01,7.598405912139627617e+03,2.772112876919555902e+01,8.412737391357250453e+04
3.920584420781624857e+01,9.144286071517879577e+01,7.598400366686562847e+03,2.772110853781804707e+01,8.426885839691234287e+04
3.924018051227140802e+01,9.141785446361591028e+01,7.598394801944222309e+03,2.772108823606781769e+01,8.441058087285264628e+04
3.927451684187302305e+01,9.139284821205301057e+01,7.598389217845523490e+03,2.772106786370012799e+01,8.455254174188493926e+04
3.930885319670857569e+01,9.136784196049012508e+01,7.598383614323152869e+03,2.772104742046940373e+01,8.469474140514664759e+04
3.934318957686591745e+01,9.134283570892722537e+01,7.598377991309559548e+03,2.772102690612920028e+01,8.483718026442160772e+04
3.937752598243314850e+01,9.131782945736433987e+01,7.598372348736962522e+03,2.772100632043223101e+01,8.497985872214080882e+04
3.941186241349866748e+01,9.129282320580145438e+01,7.598366686537340684e+03,2.772098566313033885e+01,8.512277718138323689e+04
3.944619887015124959e+01,9.126781695423855467e+01,7.598361004642441003e+03,2.772096493397451411e+01,8.526593604587716982e+04
3.948053535247991874e+01,9.124281070267566918e+01,7.598355302983766705e+03,2.772094413271486246e+01,8.540933572000054119e+04
3.951487186057399725e+01,9.121780445111278368e+01,7.598349581492590005e+03,2.772092325910064758e+01,8.555297660878223542e+04
3.954920839452318404e+01,9.119279819954988398e+01,7.598343840099941190e+03,2.772090231288024853e+01,8.569685911790297541e+04
3.958354495441741960e+01,9.116779194798699848e+01,7.598338078736608622e+03,2.772088129380115618e+01,8.584098365369567182e+04
3.961788154034702814e+01,9.114278569642411298e+01,7.598332297333142378e+03,2.772086020161000519e+01,8.598535062314709648e+04
3.965221815240256120e+01,9.111777944486122749e+01,7.598326495819852425e+03,2.772083903605253852e+01,8.612996043389820261e+04
3.968655479067498248e+01,9.109277319329832778e+01,7.598320674126804079e+03,2.772081779687362513e+01,8.627481349424546352e+04
3.972089145525550435e+01,9.106776694173542808e+01,7.598314832183819817e+03,2.772079648381722805e+01,8.641991021314103273e+04
3.975522814623565182e+01,9.104276069017255679e+01,7.598308969920479285e+03,2.772077509662643635e+01,8.656525100019449019e+04
3.978956486370733359e+01,9.101775443860965709e+01,7.598303087266116563e+03,2.772075363504344381e+01,8.671083626567332249e+04
3.982390160776272126e+01,9.099274818704675738e+01,7.598297184149821987e+03,2.772073209880955247e+01,8.685666642050386872e+04
3.985823837849430618e+01,9.096774193548387188e+01,7.598291260500435783e+03,2.772071048766514423e+01,8.700274187627196079e+04
3.989257517599494918e+01,9.094273568392098639e+01,7.598285316246553521e+03,2.772068880134972346e+01,8.714906304522456776e+04
3.992691200035779531e+01,9.091772943235808668e+01,7.598279351316521570e+03,2.772066703960187439e+01,8.729563034026972309e+04
3.996124885167629515e+01,9.089272318079520119e+01,7.598273365638437099e+03,2.772064520215927530e+01,8.744244417497818358e+04
3.999558573004429718e+01,9.086771692923231569e+01,7.598267359140148983e+03,2.772062328875869852e+01,8.758950496358420060e+04
4.002992263555590569e+01,9.084271067766941599e+01,7.598261331749253259e+03,2.772060129913599624e+01,8.773681312098594208e+04
4.006425956830555890e+01,9.081770442610653049e+01,7.598255283393094942e+03,2.772057923302609694e+01,8.788436906274675857e+04
4.009859652838808586e+01,9.079269817454363078e+01,7.598249213998768028e+03,2.772055709016302316e+01,8.803217320509647834e+04
4.013293351589858560e+01,9.076769192298074529e+01,7.598243123493110943e+03,2.772053487027986307e+01,8.818022596493162564e+04
4.016727053093248401e+01,9.074268567141785979e+01,7.598237011802708366e+03,2.772051257310877048e+01,8.832852775981642480e+04
4.020160757358559778e+01,9.071767941985496009e+01,7.598230878853889408e+03,2.772049019838097905e+01,8.847707900798434275e+04
4.023594464395399939e+01,9.069267316829207459e+01,7.598224724572729428e+03,2.772046774582678452e+01,8.862588012833801622e+04
4.027028174213418055e+01,9.066766691672918910e+01,7.598218548885043674e+03,2.772044521517554472e+01,8.877493154045143456e+04
4.030461886822290296e+01,9.064266066516628939e+01,7.598212351716391822e+03,2.772042260615568310e+01,8.892423366456945951e+04
4.033895602231726940e+01,9.061765441360340390e+01,7.598206132992074345e+03,2.772039991849466745e+01,8.907378692160965875e+04
4.037329320451477344e+01,9.059264816204050419e+01,7.598199892637129778e+03,2.772037715191902407e+01,8.922359173316288798e+04
4.040763041491317153e+01,9.056764191047763290e+01,7.598193630576340183e+03,2.772035430615433071e+01,8.937364852149439685e+04
4.044196765361064649e+01,9.054263565891473320e+01,7.598187346734223865e+03,2.772033138092520943e+01,8.952395770954460022e+04
4.047630492070565822e+01,9.051762940735183349e+01,7.598181041035035378e+03,2.772030837595532660e+01,8.967451972092986398e+04
4.051064221629700057e+01,9.049262315578894800e+01,7.598174713402769157e+03,2.772028529096738581e+01,8.982533497994366917e+04
4.054497954048388664e+01,9.046761690422606250e+01,7.598168363761152250e+03,2.772026212568312076e+01,8.997640391155760153e+04
4.057931689336580661e+01,9.044261065266316280e+01,7.598161992033650677e+03,2.772023887982332013e+01,9.012772694142196269e+04
4.061365427504259884e+01,9.041760440110027730e+01,7.598155598143460338e+03,2.772021555310777430e+01,9.027930449586674513e+04
4.064799168561451381e+01,9.039259814953739181e+01,7.598149182013510654e+03,2.772019214525531439e+01,9.043113700190283998e+04
4.068232912518207911e+01,9.036759189797449210e+01,7.598142743566466379e+03,2.772016865598379454e+01,9.058322488722273556e+04
4.071666659384617759e+01,9.034258564641160660e+01,7.598136282724720331e+03,2.772014508501008123e+01,9.073556858020121581e+04
4.075100409170811133e+01,9.031757939484870690e+01,7.598129799410397936e+03,2.772012143205007106e+01,9.088816850989706290e+04
4.078534161886945952e+01,9.029257314328582140e+01,7.598123293545350862e+03,2.772009769681865521e+01,9.104102510605296993e+04
4.081967917543217084e+01,9.026756689172293591e+01,7.598116765051162474e+03,2.772007387902974429e+01,9.119413879909703974e+04
4.085401676149859895e+01,9.024256064016003620e+01,7.598110213849141473e+03,2.772004997839625418e+01,9.134751002014409460e+04
4.088835437717139598e+01,9.021755438859713649e+01,7.598103639860323710e+03,2.772002599463010242e+01,9.150113920099576353e+04
4.092269202255357641e+01,9.019254813703426521e+01,7.598097043005471278e+03,2.772000192744220115e+01,9.165502677414158825e+04
4.095702969774856683e+01,9.016754188547136550e+01,7.598090423205068873e+03,2.771997777654245709e+01,9.180917317276062386e+04
4.099136740286007097e+01,9.014253563390848001e+01,7.598083780379327436e+03,2.771995354163978220e+01,9.196357883072162804e+04
4.102570513799224727e+01,9.011752938234558030e+01,7.598077114448177781e+03,2.771992922244205815e+01,9.211824418258438527e+04
4.106004290324951711e+01,9.009252313078270902e+01,7.598070425331275146e+03,2.771990481865616474e+01,9.227316966360040533e+04
4.109438069873676369e+01,9.006751687921980931e+01,7.598063712947992826e+03,2.771988032998795504e+01,9.242835570971424750e+04
4.112871852455916866e+01,9.004251062765690961e+01,7.598056977217427630e+03,2.771985575614226605e+01,9.258380275756397168e+04
4.116305638082227603e+01,9.001750437609403832e+01,7.598050218058390783e+03,2.771983109682290447e+01,9.273951124448208429e+04
4.119739426763205614e+01,8.999249812453113861e+01,7.598043435389415208e+03,2.771980635173265028e+01,9.289548160849734268e+04
4.123173218509479909e+01,8.996749187296823891e+01,7.598036629128747336e+03,2.771978152057324962e+01,9.305171428833450773e+04
4.126607013331715734e+01,8.994248562140535341e+01,7.598029799194351654e+03,2.771975660304540767e+01,9.320820972341576999e+04
4.130040811240620968e+01,8.991747936984246792e+01,7.598022945503907067e+03,2.771973159884879578e+01,9.336496835386216117e+04
4.133474612246935465e+01,8.989247311827956821e+01,7.598016067974806901e+03,2.771970650768204436e+01,9.352199062049369968e+04
4.136908416361436736e+01,8.986746686671668272e+01,7.598009166524155262e+03,2.771968132924272155e+01,9.367927696483072941e+04
4.140342223594944926e+01,8.984246061515378301e+01,7.598002241068769763e+03,2.771965606322735454e+01,9.383682782909501111e+04
4.143776033958312865e+01,8.981745436359089751e+01,7.597995291525180619e+03,2.771963070933142603e+01,9.399464365621040633e+04
4.147209847462430332e+01,8.979244811202801202e+01,7.597988317809624277e+03,2.771960526724934226e+01,9.415272488980380876e+04
4.150643664118231158e+01,8.976744186046511231e+01,7.597981319838047966e+03,2.771957973667445074e+01,9.431107197420649754e+04
4.154077483936681148e+01,8.974243560890221261e+01,7.597974297526108785e+03,2.771955411729904739e+01,9.446968535445441375e+04
4.157511306928784478e+01,8.971742935733934132e+01,7.597967250789165519e+03,2.771952840881433744e+01,9.462856547628945555e+04
4.160945133105590088e+01,8.969242310577644162e+01,7.597960179542288643e+03,2.771950261091047452e+01,9.478771278616091877e+04
4.164378962478176760e+01,8.966741685421355612e+01,7.597953083700248499e+03,2.771947672327651802e+01,9.494712773122527869e+04
4.167812795057670172e+01,8.964241060265065641e+01,7.597945963177522572e+03,2.771945074560045441e+01,9.510681075934837281e+04
4.171246630855226556e+01,8.961740435108778513e+01,7.597938817888290032e+03,2.771942467756918305e+01,9.526676231910550268e+04
