x,y,z,r,static_pressure_Pa,Cp_corrected
-3.218088746000000167e-01,3.858551740999999868e+00,-6.684415935999999947e-01,7.418727086406576854e-01,1.067848646112500006e+02,-3.589192636518771795e-02
4.628500640000000055e-01,3.556028604999999843e+00,-7.777113317999999609e-01,9.050221529636353068e-01,1.351032790975000069e+02,-3.025636491955143934e-02
5.271593853999999996e-02,3.779695749000000049e+00,-7.873561977999999906e-01,7.891189722660492123e-01,1.593164314437499911e+02,-2.543777919307655191e-02
-2.400005310999999975e-01,3.528451920000000186e+00,-8.839766382999999506e-01,9.159775936061159696e-01,1.852631935000000283e+02,-2.027419307654802078e-02
-2.308251112999999966e-01,3.932781934999999951e+00,-6.507152914999999593e-01,6.904423383589590735e-01,1.089294557575000084e+02,-3.546513781082399203e-02
-3.118033409000000034e-01,3.491005181999999873e+00,-8.786516786000000412e-01,9.323358277482418632e-01,1.778874359150000259e+02,-2.174202013651876930e-02
3.669799864000000134e-01,3.751901864999999781e+00,-7.164880633000000332e-01,8.050027672433984760e-01,1.258738435500000179e+02,-3.209308678693320593e-02
-3.592631519000000218e-01,3.530188798999999822e+00,-8.426251410999999747e-01,9.160169980556678304e-01,1.575364093624999953e+02,-2.579201596782057862e-02
-4.073040186999999923e-01,3.669899701999999930e+00,-7.450594306000000167e-01,8.491231470023451466e-01,1.224650552825000176e+02,-3.277145936128717657e-02
-4.167253076999999917e-01,3.519407988000000209e+00,-8.209258914000000518e-01,9.206407014946408340e-01,1.497085946825000065e+02,-2.734980553388591251e-02
-3.039951920999999779e-01,3.694794893000000080e+00,-7.789449095999999573e-01,8.361628125022471103e-01,1.456061176412500231e+02,-2.816622699902486537e-02
1.673208475000000084e-01,3.801457644000000080e+00,-7.588194013000000293e-01,7.770477139773391828e-01,1.397607782200000202e+02,-2.932949019990248665e-02
2.086285502000000125e-01,3.925249337999999977e+00,-6.638905405999999676e-01,6.958997929707366747e-01,1.030056005737500158e+02,-3.664402619453924898e-02
-1.438576635000000069e-02,3.738416910000000204e+00,-8.114113212000000352e-01,8.115388360670156009e-01,1.734300815800000066e+02,-2.262906465138956810e-02
-3.476558923999999995e-01,3.596882105000000163e+00,-8.142222761999999836e-01,8.853375257949644972e-01,1.488100788037500024e+02,-2.752861644319844203e-02
-3.281205595000000197e-01,3.806269884000000214e+00,-7.010802627000000120e-01,7.740650078088364694e-01,1.126886352462500014e+02,-3.471703494636763088e-02
3.179847299999999932e-01,3.576059102999999961e+00,-8.366754651000000154e-01,8.950643118868466530e-01,1.677947937050000178e+02,-2.375052613359336651e-02
-3.733821212999999806e-01,3.768899202000000059e+00,-7.025660872000000223e-01,7.956213391997514206e-01,1.169139375862500003e+02,-3.387617039249147394e-02
2.485911697000000031e-01,3.592925786999999982e+00,-8.500640988000000009e-01,8.856672861303337418e-01,1.622681251712500057e+02,-2.485037161140906878e-02
4.421235620999999782e-01,3.634257316999999876e+00,-7.467457652000000223e-01,8.678147740204277261e-01,1.252865030287500048e+02,-3.220997163578741967e-02
-4.381732642999999761e-01,3.573717117000000165e+00,-7.821829318999999892e-01,8.965522564262484728e-01,1.373600223625000183e+02,-2.980725731350560709e-02
-1.730765551000000013e-01,3.495071649999999863e+00,-9.140725732000000159e-01,9.303140131169436167e-01,2.135451865925000163e+02,-1.464587974158946572e-02
-3.634478748000000148e-01,3.713237761999999886e+00,-7.422172427000000017e-01,8.264265200596041527e-01,1.251531168212500091e+02,-3.223651641882008950e-02
3.277003466999999781e-01,3.862221955999999956e+00,-6.621720195000000420e-01,7.388229156137542386e-01,1.132943032987500089e+02,-3.459650279132130829e-02
-3.505824505999999841e-01,3.880667448000000075e+00,-6.377118229999999555e-01,7.277255140935245947e-01,1.063120874374999971e+02,-3.598601231106778042e-02
1.021292433000000055e-01,3.938814878000000075e+00,-6.790801883000000538e-01,6.867170337763539578e-01,1.110716169325000067e+02,-3.503883283764017836e-02
3.153752982999999954e-01,3.812882184999999868e+00,-7.018766402999999654e-01,7.694754037502624655e-01,1.195857744287500140e+02,-3.334445627742564644e-02
-3.974261284000000227e-01,3.616493939999999796e+00,-7.806240916000000141e-01,8.759688920968247139e-01,1.305140619037500187e+02,-3.116965106045831504e-02
-1.538871973999999913e-02,3.665567636000000018e+00,-8.497534394000000324e-01,8.498927699818170645e-01,1.854025985612500165e+02,-2.024645049975621475e-02
7.019010930999999842e-02,3.629242658999999982e+00,-8.647337555999999870e-01,8.675777311106078749e-01,1.969466758962500137e+02,-1.794909881764992360e-02
-1.824595779000000029e-01,3.717462540000000093e+00,-8.024342060000000387e-01,8.229168563872638620e-01,1.624764102675000288e+02,-2.480892142857142602e-02
4.784539342000000001e-02,3.848596811000000173e+00,-7.459444403999999640e-01,7.474772838255244745e-01,1.375769712712500166e+02,-2.976408297172111056e-02
-4.880311432999999595e-03,3.937493562999999863e+00,-6.876459717999999777e-01,6.876632896792218563e-01,1.194301166799999976e+02,-3.337543325207216471e-02
3.252608477999999748e-01,3.504798651000000209e+00,-8.684037328000000500e-01,9.273185333274368558e-01,1.731161491150000131e+02,-2.269153939541686954e-02
-4.425401688000000222e-01,3.432596922000000106e+00,-8.494480251999999565e-01,9.578119588508551274e-01,1.452452869700000235e+02,-2.823803481228668796e-02
1.022324190000000049e-01,3.884132385000000021e+00,-7.175207138000000429e-01,7.247671641476682858e-01,1.217440294087500092e+02,-3.291494852510970515e-02
-9.236205369000000109e-02,3.620455503000000075e+00,-8.674525618999999743e-01,8.723558311312579194e-01,1.943896453800000188e+02,-1.845796567528034879e-02
-1.172617673999999943e-01,3.932091475000000003e+00,-6.809309125000000407e-01,6.909538549656224493e-01,1.161003956087500057e+02,-3.403807090443686234e-02
4.749677479000000146e-01,3.392124175999999824e+00,-8.510748743999999588e-01,9.746398326459747574e-01,1.596404201787500199e+02,-2.537330318137493920e-02
2.322772144999999955e-01,3.779934644999999982e+00,-7.543721795000000174e-01,7.893225510394715760e-01,1.437206632399999933e+02,-2.854144553876158605e-02
-2.566636502999999903e-01,3.882254601000000083e+00,-6.788884996999999810e-01,7.257863490106696291e-01,1.140599376700000107e+02,-3.444413622623111043e-02
5.173524022000000055e-01,3.468807219999999969e+00,-7.879068255000000187e-01,9.425766142503207989e-01,1.346171745362500189e+02,-3.035310310823988167e-02
1.475720256999999980e-01,3.494887113999999961e+00,-9.183384775999999805e-01,9.301199181879115097e-01,2.056725204362500108e+02,-1.621259506338371473e-02
2.171871512999999920e-01,3.520998239999999946e+00,-8.935079575000000052e-01,9.195252736089589707e-01,1.963807002937500101e+02,-1.806173189907362212e-02
4.683131873999999972e-01,3.590614556999999873e+00,-7.556336522000000055e-01,8.889878839612259664e-01,1.287795736237499966e+02,-3.151482629205266256e-02
1.260822891999999973e+00,1.283081174000000102e+00,-1.263091922000000089e+00,1.784678001324860208e+00,2.328754981875000283e+02,-1.079901328620184661e-02
-2.567058206000000231e-01,3.734468221999999837e+00,-7.732696532999999706e-01,8.147661229117356685e-01,1.438150205800000094e+02,-2.852266777181862792e-02
1.534142344999999963e-01,3.856865643999999982e+00,-7.269582152000000352e-01,7.429698338384881362e-01,1.265787288850000039e+02,-3.195280970258410763e-02
-9.377023578000000248e-02,3.541130781000000116e+00,-9.048244357000000404e-01,9.096703339991143444e-01,2.075023193512500370e+02,-1.584845235251096385e-02
-2.708969116000000121e-01,3.790281534000000008e+00,-7.350561022999999583e-01,7.833853523285243536e-01,1.307014026850000050e+02,-3.113236894197952617e-02
2.729951440999999757e-01,3.468513249999999992e+00,-9.021787642999999912e-01,9.425777800564018039e-01,1.886095505000000117e+02,-1.960824475865431335e-02
3.876325190000000087e-01,3.938596963999999812e+00,-5.663883685999999695e-01,6.863342872621582824e-01,1.169981077037500086e+02,-3.385941995368113577e-02
3.842812776999999791e-01,3.398670435000000101e+00,-8.926036953999999524e-01,9.718093729906500666e-01,1.720258064437500138e+02,-2.290852517064846314e-02
2.547767161999999752e-01,3.822677850999999905e+00,-7.204243541000000528e-01,7.641481695967461407e-01,1.338869802725000113e+02,-3.049841684544124867e-02
4.313335419000000059e-01,3.746088981999999845e+00,-6.833725572000000081e-01,8.081130343597152654e-01,1.142006885775000029e+02,-3.441612581667480297e-02
7.246843725000000347e-02,3.545896529999999824e+00,-9.038736224000000208e-01,9.067740620837998478e-01,2.008540363462500125e+02,-1.717150691126279743e-02
-2.264869660000000118e-01,3.838692426999999796e+00,-7.190340160999999508e-01,7.538609036664390972e-01,1.224196430012499945e+02,-3.278049672111165574e-02
-7.091635465999999999e-02,3.778424500999999935e+00,-7.868084310999999831e-01,7.899978712682119708e-01,1.602243026475000249e+02,-2.525710650901998727e-02
5.118109584000000156e-01,3.516794920000000158e+00,-7.668654323000000383e-01,9.219723685637181143e-01,1.356745538662499939e+02,-3.014267726718674462e-02
-4.859879017000000023e-01,3.406548499999999979e+00,-8.384969234000000382e-01,9.691549572436981563e-01,1.550761755287500137e+02,-2.628161961238420150e-02
5.542255640000000039e-01,3.379356383999999824e+00,-8.080601692000000114e-01,9.798608129926671406e-01,1.434199087125000176e+02,-2.860129778156996622e-02
2.057117670999999981e-01,3.872840166000000028e+00,-7.030628324000000040e-01,7.325398811161853985e-01,1.135236263000000037e+02,-3.455086591906388060e-02
-1.372803002999999911e-01,3.769767523000000065e+00,-7.825911640999999586e-01,7.945406289031740066e-01,1.557567611512500036e+02,-2.614617833983422929e-02
-1.451857387999999985e-02,3.502897024000000137e+00,-9.262651801000000296e-01,9.263789574753922285e-01,2.268450237200000288e+02,-1.199911964895172475e-02
-7.978738286000000568e-03,3.875914811999999987e+00,-7.298073768999999711e-01,7.298509900262485361e-01,1.292513601400000027e+02,-3.142093749390541257e-02
3.939975202000000065e-01,3.849052428999999886e+00,-6.345403193999999969e-01,7.469106123680420151e-01,1.118963367287500148e+02,-3.487470786201853079e-02
5.181416868999999537e-01,3.358682631999999835e+00,-8.413785099999999684e-01,9.881237800971078844e-01,1.561392091525000012e+02,-2.607006852754754217e-02
4.757577181000000044e-01,3.649690628000000103e+00,-7.159256935000000155e-01,8.595900214318306087e-01,1.160437120412500036e+02,-3.404935132862019209e-02
4.365200995999999889e-01,3.363441466999999907e+00,-8.840476871000000347e-01,9.859463019970476916e-01,1.712652095787500173e+02,-2.305988923695758211e-02
5.595635772000000507e-01,3.429728270000000023e+00,-7.792046665999999844e-01,9.593077240281543405e-01,1.359815982787499991e+02,-3.008157329351536166e-02
-3.291833400999999992e-01,3.412910461000000062e+00,-9.070760608000000280e-01,9.649604403683280651e-01,1.760566837050000117e+02,-2.210635255972696195e-02
-9.151994585999999599e-01,5.351770519999999864e-01,1.544315456999999947e+00,1.795132385020907551e+00,5.400874641662500153e+02,5.033830469283278458e-02
-5.963878334000000114e-02,3.847021102999999886e+00,-7.466163635000000465e-01,7.489945118118287448e-01,1.375508491262500002e+02,-2.976928146026329089e-02
-1.815504581000000062e-01,3.414227246999999910e+00,-9.469871520999999515e-01,9.642329775934799230e-01,2.165622463200000425e+02,-1.404546387128229393e-02
4.792078732999999757e-01,3.693333387000000023e+00,-6.859066485999999463e-01,8.367246359623892182e-01,1.212343822462500071e+02,-3.301637185519259304e-02
-1.180811747999999939e-01,3.878055333999999910e+00,-7.188699841000000257e-01,7.285034096571424422e-01,1.303388897212500126e+02,-3.120451154314968570e-02
-1.671166270999999981e-01,3.835183381999999863e+00,-7.374045253000000022e-01,7.561040940149701406e-01,1.270868245850000022e+02,-3.185169512432960148e-02
-1.587110199000000069e-02,3.417325019999999824e+00,-9.623835683000000474e-01,9.625144281579459671e-01,2.304859668825000085e+02,-1.127454663578741911e-02
-3.939911425000000023e-01,3.394126176999999966e+00,-8.901591896999999642e-01,9.734538527202076796e-01,1.783004360287499992e+02,-2.165983024134568793e-02
2.774461209999999900e-01,3.399791479000000116e+00,-9.305346608000000241e-01,9.710155019401687237e-01,1.972504211387500277e+02,-1.788865140175523866e-02
9.677990078999999524e-01,5.378505587999999893e-01,1.512012123999999957e+00,1.795220204547401943e+00,4.691853927774999988e+02,3.622829934178450895e-02
4.460260569999999758e-01,3.793899536000000072e+00,-6.411294341000000063e-01,7.810161296620918847e-01,1.200699537187500141e+02,-3.324810123110678167e-02
1.426078527999999901e-01,3.407173156999999897e+00,-9.568152427999999654e-01,9.673843127395902464e-01,2.235120689550000179e+02,-1.266240082886396605e-02
4.097261428999999788e-01,3.886719942000000039e+00,-5.951812863000000009e-01,7.225761383670469273e-01,1.171080260962500148e+02,-3.383754542905900026e-02
5.861155391000000270e-01,3.350673914000000142e+00,-7.996527553000000177e-01,9.914514381619330408e-01,1.425268322012500164e+02,-2.877902621891760201e-02
5.096728802000000114e-01,3.579502106000000072e+00,-7.348816991000000076e-01,8.943251961582355802e-01,1.266040565562500149e+02,-3.194776931984397855e-02
3.390266894999999781e-01,3.365228891000000111e+00,-9.247310758000000241e-01,9.849196204480621386e-01,1.908667610412500153e+02,-1.915904416138469041e-02
-1.035966947999999999e-01,3.374714613000000085e+00,-9.738574027999999938e-01,9.793520899869697649e-01,2.341173770950000232e+02,-1.055187074597756756e-02
-2.658544778999999969e-01,3.369512795999999977e+00,-9.453155398000000487e-01,9.819878172395252180e-01,2.030845546887499893e+02,-1.672761824719649210e-02
5.389440060000000310e-01,3.535534619999999961e+00,-7.385132313000000170e-01,9.142551254483046730e-01,1.331581878375000088e+02,-3.064345160897123665e-02
6.615173071999999599e-02,3.372610807000000044e+00,-9.784688950000000052e-01,9.807025185854130189e-01,2.405181965025000181e+02,-9.278063164310087693e-03
-4.771544039000000237e-01,3.368077992999999992e+00,-8.612132072000000527e-01,9.845631078894204746e-01,1.590468738687499979e+02,-2.549142302535348931e-02
1.296665788000000097e+00,1.435486674000000074e+00,-1.238775849000000040e+00,1.793295226624811001e+00,2.150068088787500074e+02,-1.435500674061433377e-02
2.166739105999999915e-01,3.364562273000000214e+00,-9.603407382999999964e-01,9.844805316375158100e-01,2.130739795624999999e+02,-1.473965321794246802e-02
5.193851590000000407e-01,3.607871294000000173e+00,-7.113913894000000182e-01,8.808170367913632504e-01,1.273107082187500083e+02,-3.180714072403705711e-02
-5.141289829999999839e-01,3.347349166999999959e+00,-8.488681315999999644e-01,9.924241613376254545e-01,1.613868900000000224e+02,-2.502574353973671326e-02
-4.227644205000000155e-01,3.350728750000000034e+00,-8.954439759000000221e-01,9.902270796217909066e-01,1.779324462737500028e+02,-2.173306276206728518e-02
1.344266294999999944e+00,1.577216028999999908e+00,-1.213425994000000063e+00,1.810926424454597949e+00,1.684550144375000116e+02,-2.361913761579717205e-02
1.280567765000000025e+00,1.352812289999999917e+00,-1.252503514000000040e+00,1.791261804801141722e+00,3.071248237662500173e+02,3.977118929790353190e-03
1.246933579000000014e+00,1.169263363000000000e+00,-1.281702638000000061e+00,1.788184834600133888e+00,2.562408927750000203e+02,-6.149137250121886576e-03
1.246026038999999974e+00,1.140175818999999979e+00,-1.277042030999999911e+00,1.784213338927448600e+00,6.213077157000000170e+02,6.650169965870308952e-02
1.232372164999999908e+00,9.948619008000000319e-01,-1.294013022999999984e+00,1.786955751203813447e+00,2.734065567275000035e+02,-2.733050731350557695e-03
5.209524556999999695e-02,2.105359315999999925e+00,-1.413318991999999996e+00,1.414278787141663551e+00,2.161866489475000321e+02,-1.412021036079960309e-02
1.110161423999999952e+00,5.674648285000000181e-01,-1.410542130000000061e+00,1.795017405999909776e+00,3.738207053875000270e+02,1.725006326182351377e-02
-1.172042916999999941e-02,2.264127016000000214e+00,-1.366275190999999944e+00,1.366325461228771632e+00,2.106234936050000215e+02,-1.522731696733300479e-02
-3.136909380999999830e-02,2.169588088999999886e+00,-1.394586443999999981e+00,1.394939199332725588e+00,2.099843761312500305e+02,-1.535450578985859960e-02
1.381142258999999983e+00,1.638589977999999947e+00,-1.199098945000000027e+00,1.829041338924775717e+00,1.461534478862500066e+02,-2.805730447342759740e-02
-1.292231957999999924e-02,2.304089308000000003e+00,-1.353955865000000092e+00,1.354017529691261545e+00,2.157094978499999911e+02,-1.421516674792784249e-02
