nodenumber     x-coordinate     y-coordinate     z-coordinate     y-coordinate pressure-coefficient 
      8124 -2.723224759E-01  2.400146723E-01  1.424206972E+00  2.400146723E-01  1.394821882E+00 
      8125 -4.403319955E-01  1.839978456E+00  1.424495101E+00  1.839978456E+00  2.103161626E-02 
      8126  4.403319955E-01  1.839978456E+00  1.424495101E+00  1.839978456E+00  2.900400572E-02 
      8127 -7.239406705E-01  1.339420080E+00  1.425667763E+00  1.339420080E+00  8.109174669E-02 
      8128  7.270142436E-01  1.336496592E+00  1.425761938E+00  1.336496592E+00  5.567568541E-02 
      8129 -9.989067912E-01  8.190591931E-01  1.426241040E+00  8.190591931E-01  2.418375574E-02 
      8130 -9.373190999E-01  3.446929157E-01  1.427169561E+00  3.446929157E-01  7.639076710E-01 
      8131 -1.095770597E+00  5.299999714E-01  1.428035975E+00  5.299999714E-01  8.697403222E-02 
      8132  1.095770597E+00  5.299999714E-01  1.428035975E+00  5.299999714E-01  1.017105579E-01 
      8133 -7.950836420E-01  1.286990285E+00  1.428590894E+00  1.286990285E+00  4.871927947E-02 
      8134  7.950836420E-01  1.286990285E+00  1.428590894E+00  1.286990285E+00  4.276939109E-02 
      8135  2.881102264E-01  2.427068651E-01  1.429142237E+00  2.427068651E-01  1.238818526E+00 
      8136  9.880902171E-01  3.718962371E-01  1.429658413E+00  3.718962371E-01  5.732947588E-01 
      8137 -8.485360742E-01  1.166587472E+00  1.430970073E+00  1.166587472E+00  2.352496423E-02 
      8138 -1.299705803E-01  2.025711775E+00  1.432226896E+00  2.025711775E+00  2.275067568E-02 
      8139  1.299705952E-01  2.025711775E+00  1.432226896E+00  2.025711775E+00  2.669879794E-02 
      8140 -3.749634027E-01  1.873947382E+00  1.433262587E+00  1.873947382E+00  2.047767304E-02 
      8141  3.726528287E-01  1.873691678E+00  1.433939338E+00  1.873691678E+00  2.842642367E-02 
      8142  6.956409216E-01  2.917782366E-01  1.434208274E+00  2.917782366E-01  1.142084122E+00 
      8143  4.794016853E-02  2.034782171E+00  1.434669137E+00  2.034782171E+00  2.576793171E-02 
      8144 -6.958785653E-01  2.919844985E-01  1.434698105E+00  2.919844985E-01  1.233013988E+00 
      8145 -1.011212587E+00  7.517699599E-01  1.434880018E+00  7.517699599E-01  2.545075305E-02 
      8146  8.425793052E-01  1.163418293E+00  1.435346842E+00  1.163418293E+00  2.630444244E-02 
      8147 -5.301048160E-01  2.682577968E-01  1.435739160E+00  2.682577968E-01  1.305862427E+00 
      8148 -2.626685500E-01  1.951315641E+00  1.435743690E+00  1.951315641E+00  2.067801170E-02 
      8149 -4.035491124E-02  2.029577732E+00  1.436419845E+00  2.029577732E+00  2.436816320E-02 
      8150  5.247478485E-01  2.678656876E-01  1.436551094E+00  2.678656876E-01  1.178512096E+00 
      8151 -5.449405909E-01  1.672802329E+00  1.436764002E+00  1.672802329E+00  2.244601771E-02 
      8152 -9.915269017E-01  3.820466101E-01  1.438172460E+00  3.820466101E-01  4.849476814E-01 
      8153  2.438374311E-01  1.953017354E+00  1.438567877E+00  1.953017354E+00  2.765052021E-02 
      8154 -1.919089705E-01  2.404834181E-01  1.438641548E+00  2.404834181E-01  1.400020242E+00 
      8155 -6.013771892E-01  1.586984038E+00  1.438716292E+00  1.586984038E+00  2.336166240E-02 
      8156  3.793108463E-01  2.532405257E-01  1.439151525E+00  2.532405257E-01  1.204855204E+00 
      8157  1.071462631E+00  4.794244468E-01  1.439602613E+00  4.794244468E-01  1.878251880E-01 
      8158 -4.872723222E-01  1.734981894E+00  1.439651370E+00  1.734981894E+00  2.131746337E-02 
      8159 -1.045297027E+00  6.351751089E-01  1.439799428E+00  6.351751089E-01  3.219623864E-02 
      8160 -1.071450710E+00  4.810963273E-01  1.440064311E+00  4.810963273E-01  1.802396029E-01 
      8161  1.037576795E+00  4.252560735E-01  1.440432310E+00  4.252560735E-01  3.520311117E-01 
      8162  1.003355503E+00  7.504801750E-01  1.440712094E+00  7.504801750E-01  2.501914464E-02 
      8163 -1.026351333E+00  6.841660738E-01  1.441216826E+00  6.841660738E-01  2.843092382E-02 
      8164 -8.948625922E-01  8.700597882E-01  1.441352844E+00  8.700597882E-01  6.634439342E-03 
      8165  8.948633671E-01  8.700540066E-01  1.441357613E+00  8.700540066E-01  1.477628248E-04 
      8166  1.038438082E+00  6.486623287E-01  1.441411614E+00  6.486623287E-01  3.046794236E-02 
      8167  2.128557414E-01  2.430692315E-01  1.443340898E+00  2.430692315E-01  1.252535224E+00 
      8168 -8.084573746E-01  3.152177036E-01  1.443604469E+00  3.152177036E-01  1.048107982E+00 
      8169  8.084573746E-01  3.152177036E-01  1.443604469E+00  3.152177036E-01  1.008301973E+00 
      8170 -4.353475571E-01  1.777227998E+00  1.444154501E+00  1.777227998E+00  2.062053420E-02 
      8171  4.353475869E-01  1.777228236E+00  1.444154501E+00  1.777228236E+00  2.931853570E-02 
      8172 -1.035382032E+00  4.289388359E-01  1.444253683E+00  4.289388359E-01  3.072723746E-01 
      8173 -6.404594779E-01  1.506633997E+00  1.444557548E+00  1.506633997E+00  2.459890209E-02 
      8174  5.410894752E-01  1.649480939E+00  1.444861889E+00  1.649480939E+00  3.091177531E-02 
      8175 -1.798852831E-01  1.962548137E+00  1.445204854E+00  1.962548137E+00  2.144498192E-02 
      8176  1.724239588E-01  1.965247512E+00  1.445334315E+00  1.965247512E+00  2.716512233E-02 
      8177 -9.245701432E-01  9.260703325E-01  1.448205590E+00  9.260703325E-01  2.512543090E-02 
      8178  9.245509505E-01  9.258400798E-01  1.448277831E+00  9.258400798E-01  1.875258237E-02 
      8179  6.637181044E-01  1.452493668E+00  1.449203968E+00  1.452493668E+00  3.300849348E-02 
      8180  7.034563422E-01  1.382535100E+00  1.449856520E+00  1.382535100E+00  3.307778761E-02 
      8181 -8.555974364E-01  1.079066992E+00  1.450348377E+00  1.079066992E+00  2.388459072E-02 
      8182  6.214706302E-01  1.513722181E+00  1.450848222E+00  1.513722181E+00  3.226414323E-02 
      8183 -1.031005979E-01  1.968957186E+00  1.450859308E+00  1.968957186E+00  2.299815416E-02 
      8184  1.031006053E-01  1.968957186E+00  1.450859308E+00  1.968957186E+00  2.644324489E-02 
      8185  4.784103334E-01  1.705623150E+00  1.450987935E+00  1.705623150E+00  3.013606556E-02 
      8186  8.547039032E-01  1.077745318E+00  1.451225996E+00  1.077745318E+00  2.558181994E-02 
      8187 -2.970947623E-01  1.871061444E+00  1.452231050E+00  1.871061444E+00  2.003722638E-02 
      8188 -6.687433124E-01  1.432049751E+00  1.452572703E+00  1.432049751E+00  2.606324293E-02 
      8189  2.883543670E-01  1.875924826E+00  1.452599645E+00  1.875924826E+00  2.811057307E-02 
      8190 -7.025212049E-01  1.374077559E+00  1.452641487E+00  1.374077559E+00  2.762077935E-02 
      8191 -8.856387734E-01  1.001011848E+00  1.452933192E+00  1.001011848E+00  2.673893981E-02 
      8192  8.854647279E-01  1.000844359E+00  1.453083158E+00  1.000844359E+00  2.443671227E-02 
      8193 -9.245088696E-01  8.021504283E-01  1.454640985E+00  8.021504283E-01  6.542604882E-03 
      8194  9.245088696E-01  8.021504283E-01  1.454640985E+00  8.021504283E-01 -2.941287821E-03 
      8195 -8.876886964E-01  8.177796602E-01  1.454640985E+00  8.177796602E-01  6.548461970E-03 
      8196  8.876886964E-01  8.177796602E-01  1.454640985E+00  8.177796602E-01 -3.072714433E-03 
      8197 -1.045505166E+00  5.733052492E-01  1.454822421E+00  5.733052492E-01  4.561297223E-02 
      8198  1.045505166E+00  5.733052492E-01  1.454822421E+00  5.733052492E-01  5.269566178E-02 
      8199  3.470596969E-01  1.821029186E+00  1.455458641E+00  1.821029186E+00  2.844431810E-02 
      8200 -3.470854461E-01  1.821002007E+00  1.455460191E+00  1.821002007E+00  1.986639202E-02 
      8201 -6.059241667E-02  2.423279285E-01  1.455526352E+00  2.423279285E-01  1.376501203E+00 
      8202  8.851150274E-01  3.418422043E-01  1.455546141E+00  3.418422043E-01  7.831651568E-01 
      8203 -5.216401187E-04  1.963824630E+00  1.455990911E+00  1.963824630E+00  2.496589161E-02 
      8204  9.398914576E-01  3.670912683E-01  1.456286669E+00  3.670912683E-01  5.836004615E-01 
      8205  1.000597954E+00  6.927124858E-01  1.457099199E+00  6.927124858E-01  2.832143754E-02 
      8206  5.703485012E-01  1.565714836E+00  1.457261682E+00  1.565714836E+00  3.154757991E-02 
      8207  7.293877006E-01  1.308349133E+00  1.457424045E+00  1.308349133E+00  3.107757308E-02 
      8208 -7.290180326E-01  1.308869958E+00  1.457467079E+00  1.308869958E+00  2.570184506E-02 
      8209 -7.590653300E-01  1.251473427E+00  1.457710862E+00  1.251473427E+00  2.236369811E-02 
      8210  7.590568662E-01  1.251385570E+00  1.457739115E+00  1.251385570E+00  2.863429114E-02 
      8211 -2.179946601E-01  1.900094151E+00  1.457926393E+00  1.900094151E+00  2.090854943E-02 
      8212  9.374501705E-01  8.546593785E-01  1.458342433E+00  8.546593785E-01  7.745398208E-03 
      8213 -9.374464154E-01  8.546623588E-01  1.458343983E+00  8.546623588E-01  1.252713334E-02 
      8214 -1.317590624E-01  2.451977730E-01  1.459211230E+00  2.451977730E-01  1.388956666E+00 
      8215  6.372857690E-01  2.911808789E-01  1.459352016E+00  2.911808789E-01  1.128161550E+00 
      8216  2.071815431E-01  1.900471807E+00  1.459394574E+00  1.900471807E+00  2.777093463E-02 
      8217 -7.863233089E-01  1.191377521E+00  1.459456563E+00  1.191377521E+00  2.239007130E-02 
      8218  7.863199711E-01  1.191298127E+00  1.459479690E+00  1.191298127E+00  2.755911462E-02 
      8219 -6.374879479E-01  2.912596762E-01  1.459491014E+00  2.912596762E-01  1.236088634E+00 
      8220  7.355709374E-02  2.439206243E-01  1.459581375E+00  2.439206243E-01  1.320659995E+00 
      8221 -4.785475731E-01  1.671644688E+00  1.460546136E+00  1.671644688E+00  2.084629424E-02 
      8222 -8.824037313E-01  3.443811834E-01  1.461270809E+00  3.443811834E-01  7.808464170E-01 
      8223  3.773463964E-01  1.772267103E+00  1.461788297E+00  1.772267103E+00  2.870897390E-02 
      8224 -3.773562014E-01  1.772239208E+00  1.461793661E+00  1.772239208E+00  1.966495067E-02 
      8225 -4.600678682E-01  2.689847946E-01  1.461796045E+00  2.689847946E-01  1.304813027E+00 
      8226 -1.396989375E-01  1.912785769E+00  1.463891983E+00  1.912785769E+00  2.217550389E-02 
      8227  1.396335065E-01  1.912804008E+00  1.463893056E+00  1.912804008E+00  2.707882971E-02 
      8228  4.604441822E-01  2.701351047E-01  1.465003133E+00  2.701351047E-01  1.163102269E+00 
      8229 -6.062434986E-02  1.921612859E+00  1.466786027E+00  1.921612859E+00  2.384302951E-02 
      8230  6.062435731E-02  1.921612859E+00  1.466786027E+00  1.921612859E+00  2.608730644E-02 
      8231 -1.043132901E+00  5.299999714E-01  1.466926694E+00  5.299999714E-01  9.471838921E-02 
      8232  1.043132901E+00  5.299999714E-01  1.466926694E+00  5.299999714E-01  9.570249915E-02 
      8233 -5.203949213E-01  1.597286344E+00  1.467083216E+00  1.597286344E+00  2.117522620E-02 
      8234 -4.107390046E-01  1.720481873E+00  1.467408538E+00  1.720481873E+00  1.990540884E-02 
      8235  4.107392132E-01  1.720482111E+00  1.467408419E+00  1.720482111E+00  2.948111668E-02 
      8236 -2.815394700E-01  1.812508106E+00  1.471942425E+00  1.812508106E+00  2.011140622E-02 
      8237  2.809705138E-01  1.812687993E+00  1.472000480E+00  1.812687993E+00  2.847639658E-02 
      8238 -9.437587261E-01  7.825205326E-01  1.472489595E+00  7.825205326E-01  2.233666554E-02 
      8239 -9.988624454E-01  6.332523823E-01  1.472859621E+00  6.332523823E-01  3.348300606E-02 
      8240  9.950006008E-01  6.399210095E-01  1.473855615E+00  6.399210095E-01  3.455270454E-02 
      8241 -5.147004174E-15  1.900000095E+00  1.474160671E+00  1.900000095E+00  2.545077726E-02 
      8242 -7.511584163E-01  3.152177036E-01  1.474231362E+00  3.152177036E-01  1.061427712E+00 
      8243  7.511584163E-01  3.152177036E-01  1.474231362E+00  3.152177036E-01  9.953180552E-01 
      8244 -9.376039505E-01  3.824408948E-01  1.474282026E+00  3.824408948E-01  5.027956963E-01 
      8245 -1.725353152E-01  1.863708735E+00  1.474309206E+00  1.863708735E+00  2.169638872E-02 
      8246  6.036690474E-01  1.455434561E+00  1.474423766E+00  1.455434561E+00  3.188518062E-02 
      8247 -2.279415280E-01  1.836231589E+00  1.474528074E+00  1.836231589E+00  2.062512375E-02 
      8248  9.407111406E-01  7.806916237E-01  1.474893928E+00  7.806916237E-01  2.365250513E-02 
      8249  4.627834558E-01  1.637966990E+00  1.475018144E+00  1.637966990E+00  3.035466000E-02 
      8250  2.218655944E-01  1.836641073E+00  1.475339293E+00  1.836641073E+00  2.822454274E-02 
      8251  1.672904640E-01  1.862142444E+00  1.475355029E+00  1.862142444E+00  2.765176632E-02 
      8252  1.018904805E+00  4.750473499E-01  1.476036906E+00  4.750473499E-01  1.846633404E-01 
      8253 -1.020624399E+00  4.815745950E-01  1.476645589E+00  4.815745950E-01  1.771359146E-01 
      8254 -7.878225446E-01  1.123177171E+00  1.476749897E+00  1.123177171E+00  2.178778127E-02 
      8255  8.928963915E-03  2.495878488E-01  1.477808118E+00  2.495878488E-01  1.338228822E+00 
      8256  7.818191648E-01  1.126492620E+00  1.479067802E+00  1.126492620E+00  2.729859203E-02 
      8257 -3.084310889E-01  1.767919540E+00  1.479081631E+00  1.767919540E+00  1.989467815E-02 
      8258  3.081503212E-01  1.767941356E+00  1.479134083E+00  1.767941356E+00  2.862605080E-02 
      8259  1.173089594E-01  1.864197373E+00  1.479590654E+00  1.864197373E+00  2.708093263E-02 
      8260 -1.173763722E-01  1.864166141E+00  1.479593992E+00  1.864166141E+00  2.296884172E-02 
      8261 -5.558068156E-01  1.505060673E+00  1.479624629E+00  1.505060673E+00  2.083199099E-02 
      8262 -6.374737024E-01  1.383397460E+00  1.479821444E+00  1.383397460E+00  2.224582620E-02 
      8263  9.746392369E-01  4.194580019E-01  1.480104804E+00  4.194580019E-01  3.443732858E-01 
      8264  6.274089813E-01  1.396581769E+00  1.480553031E+00  1.396581769E+00  3.175327554E-02 
      8265 -5.608196184E-02  1.872660875E+00  1.480798602E+00  1.872660875E+00  2.431713603E-02 
      8266  5.588212237E-02  1.872428536E+00  1.480871439E+00  1.872428536E+00  2.647977136E-02 
      8267 -6.037871242E-01  1.430186510E+00  1.481258154E+00  1.430186510E+00  2.185120434E-02 
      8268 -9.820491076E-01  4.295451939E-01  1.481385469E+00  4.295451939E-01  3.090255857E-01 
      8269  5.038898587E-01  1.558284044E+00  1.483596444E+00  1.558284044E+00  3.097957000E-02 
      8270 -3.437515497E-01  1.721053839E+00  1.484371066E+00  1.721053839E+00  1.960795932E-02 
      8271  5.506247282E-01  1.493167758E+00  1.484808922E+00  1.493167758E+00  3.160163388E-02 
      8272 -8.585543633E-01  9.396854043E-01  1.484840751E+00  9.396854043E-01  2.195129171E-02 
      8273 -8.318538070E-01  9.991874099E-01  1.484850049E+00  9.991874099E-01  2.215822786E-02 
      8274  8.317368031E-01  9.990425110E-01  1.484952807E+00  9.990425110E-01  2.445757389E-02 
      8275 -8.833793402E-01  8.813695908E-01  1.485025287E+00  8.813695908E-01  2.149494179E-02 
      8276  3.430300951E-01  1.714039803E+00  1.486484528E+00  1.714039803E+00  2.904064581E-02 
      8277 -6.537523866E-01  1.325695395E+00  1.488257766E+00  1.325695395E+00  2.157821506E-02 
      8278 -5.825010538E-01  2.933720350E-01  1.488278747E+00  2.933720350E-01  1.222945690E+00 
      8279  5.825010538E-01  2.933720350E-01  1.488278747E+00  2.933720350E-01  1.107999682E+00 
      8280  6.536728740E-01  1.325677037E+00  1.488297582E+00  1.325677037E+00  3.119753674E-02 
      8281  8.531211019E-01  9.362639785E-01  1.488836169E+00  9.362639785E-01  2.344556712E-02 
      8282 -4.367349446E-01  1.616286993E+00  1.488915086E+00  1.616286993E+00  1.988165453E-02 
      8283  8.769185543E-01  8.760447502E-01  1.490184784E+00  8.760447502E-01  2.274916694E-02 
      8284 -9.983012676E-01  5.621756315E-01  1.490243554E+00  5.621756315E-01  5.423257500E-02 
      8285 -3.693702817E-01  1.674776077E+00  1.491037965E+00  1.674776077E+00  1.974614710E-02 
      8286  3.693706393E-01  1.674776316E+00  1.491037846E+00  1.674776316E+00  2.941939235E-02 
      8287  9.436247945E-01  7.066970468E-01  1.491237879E+00  7.066970468E-01  2.815796249E-02 
      8288 -1.653045267E-01  1.803887129E+00  1.491878629E+00  1.803887129E+00  2.182888612E-02 
      8289  4.062364101E-01  1.636659980E+00  1.491941810E+00  1.636659980E+00  2.982407063E-02 
      8290 -9.454904795E-01  6.982482672E-01  1.492106080E+00  6.982482672E-01  2.632628195E-02 
      8291 -7.234808803E-01  1.188367248E+00  1.492397070E+00  1.188367248E+00  2.107267641E-02 
      8292  7.234667540E-01  1.188270569E+00  1.492429256E+00  1.188270569E+00  2.889450639E-02 
      8293  6.854754686E-01  1.253356338E+00  1.493231297E+00  1.253356338E+00  3.011188097E-02 
      8294 -6.845886707E-01  1.252855778E+00  1.493770242E+00  1.252855778E+00  2.115961351E-02 
      8295 -2.323963642E-01  1.764701366E+00  1.493809223E+00  1.764701366E+00  2.049503475E-02 
      8296  2.299877107E-01  1.765662909E+00  1.493915796E+00  1.765662909E+00  2.835986204E-02 
      8297  1.578534693E-01  1.798331380E+00  1.494227052E+00  1.798331380E+00  2.769013308E-02 
      8298 -8.385092020E-01  3.497810960E-01  1.494918108E+00  3.497810960E-01  7.375740409E-01 
      8299  1.001796484E+00  5.299999714E-01  1.495461106E+00  5.299999714E-01  8.176939189E-02 
      8300 -4.812104404E-01  1.542145491E+00  1.495504975E+00  1.542145491E+00  1.993224397E-02 
      8301 -8.816830069E-02  1.808001518E+00  1.497278333E+00  1.808001518E+00  2.354615554E-02 
      8302 -3.150235415E-01  2.681732476E-01  1.497465372E+00  2.681732476E-01  1.313380599E+00 
      8303  9.057034850E-01  3.861753345E-01  1.497629404E+00  3.861753345E-01  4.692877531E-01 
      8304 -5.667740549E-15  1.814608693E+00  1.498044252E+00  1.814608693E+00  2.557871677E-02 
      8305 -8.837252259E-01  8.213070035E-01  1.499781847E+00  8.213070035E-01  2.175691538E-02 
      8306  3.240904808E-01  2.698405385E-01  1.500238776E+00  2.698405385E-01  1.174202085E+00 
      8307  9.837574959E-01  5.604798794E-01  1.500281930E+00  5.604798794E-01  5.781357363E-02 
      8308  8.843715787E-01  8.171370625E-01  1.500428677E+00  8.171370625E-01  2.382461354E-02 
      8309  8.393575251E-02  1.796755791E+00  1.500630736E+00  1.796755791E+00  2.678054012E-02 
      8310 -2.848486304E-01  1.705725908E+00  1.501006007E+00  1.705725908E+00  2.012728155E-02 
      8311 -6.927012205E-01  3.152177036E-01  1.502585173E+00  3.152177036E-01  1.071316481E+00 
