cellnumber     x-coordinate     y-coordinate     z-coordinate     y-coordinate pressure-coefficient 
      5490 -1.188125730E+00  6.098973751E-01 -1.337360263E+00  6.174049377E-01  5.725081177E+02 
      5491 -1.557225227E+00  1.176768303E+00 -4.765414000E-01  1.180116296E+00  2.328880371E+03 
      5492 -1.726256371E+00  6.967313886E-01 -3.757408559E-01  7.047785521E-01  5.623781738E+02 
      5493 -1.180304170E+00  5.620027184E-01 -1.353705764E+00  5.633500814E-01  6.139039307E+02 
      5494 -1.764864922E+00  5.904497504E-01 -3.310867548E-01  5.861989260E-01  7.677264404E+02 
      5495 -1.403927803E+00  1.450593114E+00 -6.002565026E-01  1.458348393E+00  2.409410156E+03 
      5496 -1.753595829E+00  6.052219272E-01 -3.587560356E-01  6.141959429E-01  5.361901245E+02 
      5497 -1.754576564E+00  5.446287990E-01 -3.874902427E-01  5.523548722E-01  7.019933472E+02 
      5498 -1.597381234E+00  5.489037633E-01 -8.210929036E-01  5.565546751E-01  7.040523682E+02 
      5499 -1.580469489E+00  5.678632855E-01 -8.451747894E-01  5.699496865E-01  7.277711792E+02 
      5500 -1.193171144E+00  1.177494526E+00 -1.107924938E+00  1.181779504E+00  2.183102051E+03 
      5501 -1.213091254E+00  5.458553433E-01 -1.325222850E+00  5.512395501E-01  6.861702881E+02 
      5502 -1.671400070E+00  9.111596942E-01 -4.058028758E-01  9.053679109E-01  6.238362427E+02 
      5503 -1.569820881E+00  5.489595532E-01 -8.726062775E-01  5.557718873E-01  9.359871826E+02 
      5504 -1.728716373E+00  6.438847184E-01 -4.080112875E-01  6.431930661E-01  4.954422607E+02 
      5505 -1.742834687E+00  5.916945934E-01 -3.963437080E-01  5.876542330E-01  5.451838989E+02 
      5506 -1.552163959E+00  5.677537322E-01 -8.961429596E-01  5.654761791E-01  7.495043945E+02 
      5507 -1.589613557E+00  1.119165659E+00 -4.607222378E-01  1.117821693E+00  1.996914185E+03 
      5508 -1.509761691E+00  5.489979982E-01 -9.728158116E-01  5.564432144E-01  6.606881714E+02 
      5509 -1.540638924E+00  5.487942100E-01 -9.232192039E-01  5.512564778E-01  8.958773193E+02 
      5510 -1.711200118E+00  7.513020635E-01 -3.880071640E-01  7.622908354E-01  7.273200073E+02 
      5511 -1.522190452E+00  5.677921772E-01 -9.461463094E-01  5.655050278E-01  6.911234131E+02 
      5512 -1.745830178E+00  5.607750416E-01 -4.113104045E-01  5.644645691E-01  5.947582397E+02 
      5513 -1.714458466E+00  7.010912895E-01 -4.123579562E-01  7.057743669E-01  4.626732178E+02 
      5514 -1.196468830E+00  1.116835475E+00 -1.133749008E+00  1.111145139E+00  2.220027344E+03 
      5515 -1.716611862E+00  6.716672778E-01 -4.315800667E-01  6.837063432E-01  4.563398132E+02 
      5516 -1.732229590E+00  6.122874618E-01 -4.224735498E-01  6.194950938E-01  4.933655701E+02 
      5517 -1.693170071E+00  8.096882701E-01 -4.046634138E-01  8.097372651E-01  6.118623657E+02 
      5518 -1.544947743E+00  6.075177193E-01 -8.921914101E-01  6.100186110E-01  5.835878296E+02 
      5519 -1.189944744E+00  9.045919776E-01 -1.230686784E+00  9.017375112E-01  5.532642822E+02 
      5520 -1.673584938E+00  8.740156293E-01 -4.170764685E-01  8.775098920E-01  6.082579956E+02 
      5521 -1.738833070E+00  5.461462140E-01 -4.517278671E-01  5.390437245E-01  9.955049438E+02 
      5522 -1.515313745E+00  6.076217294E-01 -9.416014552E-01  6.147143245E-01  5.189229126E+02 
      5523 -1.607622981E+00  5.686656833E-01 -7.918744683E-01  5.713760853E-01  5.490627441E+02 
      5524 -1.572981834E+00  6.098641753E-01 -8.406893611E-01  6.127544641E-01  5.584870605E+02 
      5525 -1.230338931E+00  5.634854436E-01 -1.304350853E+00  5.748966932E-01  5.315125122E+02 
      5526 -1.304444194E+00  1.451334953E+00 -7.932224274E-01  1.451403379E+00  2.250951416E+03 
      5527 -1.266700864E+00  1.449358940E+00 -8.535284996E-01  1.448354721E+00  2.193658447E+03 
      5528 -1.216288924E+00  5.978538394E-01 -1.307859778E+00  6.006730199E-01  4.683714600E+02 
      5529 -1.526546121E+00  6.283876896E-01 -9.147228599E-01  6.256711483E-01  5.258163452E+02 
      5530 -1.338941097E+00  1.451321006E+00 -7.335042357E-01  1.450947046E+00  2.344107178E+03 
      5531 -1.704990029E+00  7.336807251E-01 -4.191237986E-01  7.302163839E-01  4.849481506E+02 
      5532 -1.489143372E+00  5.669934750E-01 -9.975560308E-01  5.699397922E-01  5.793223877E+02 
      5533 -1.372059226E+00  1.450742245E+00 -6.699039340E-01  1.455491662E+00  2.422239746E+03 
      5534 -1.555117130E+00  6.307243705E-01 -8.641694188E-01  6.283996105E-01  4.958335266E+02 
      5535 -1.632357597E+00  1.036023259E+00 -4.244357646E-01  1.041430354E+00  5.739453125E+02 
      5536 -1.652201772E+00  9.737727046E-01 -4.156690538E-01  9.788269997E-01  5.856757202E+02 
      5537 -1.194237590E+00  6.753140092E-01 -1.305394530E+00  6.779322028E-01  4.358946228E+02 
      5538 -1.692568302E+00  7.516270280E-01 -4.499376714E-01  7.525876164E-01  4.202602844E+02 
      5539 -1.683807254E+00  7.949535251E-01 -4.413027465E-01  7.986862063E-01  4.954739380E+02 
      5540 -1.669425607E+00  8.203473687E-01 -4.696204364E-01  8.281790614E-01  4.369952393E+02 
      5541 -1.662328720E+00  8.616862297E-01 -4.547995329E-01  8.591831923E-01  5.057608948E+02 
      5542 -1.198974967E+00  1.056085229E+00 -1.158988476E+00  1.065582395E+00  2.086935547E+03 
      5543 -1.203695297E+00  8.067368865E-01 -1.253398299E+00  8.070563674E-01  5.328103027E+02 
      5544 -1.261616230E+00  5.476301312E-01 -1.278622508E+00  5.485809445E-01  9.452853394E+02 
      5545 -1.201483846E+00  9.948174357E-01 -1.182983994E+00  9.970089197E-01  4.829074707E+02 
      5546 -1.653614998E+00  9.375788569E-01 -4.276047647E-01  9.392311573E-01  5.857730713E+02 
      5547 -1.204440951E+00  8.688330650E-01 -1.230127931E+00  8.749184012E-01  5.394215698E+02 
      5548 -1.523657680E+00  1.226423264E+00 -5.244795680E-01  1.230113149E+00  2.266767334E+03 
      5549 -1.498863578E+00  1.282134533E+00 -5.352115035E-01  1.291810632E+00  2.254971924E+03 
      5550 -1.506425261E+00  1.248465896E+00 -5.498481989E-01  1.246645093E+00  2.261667725E+03 
      5551 -1.727056980E+00  5.670917630E-01 -4.790875912E-01  5.732372999E-01  5.486525879E+02 
      5552 -1.723449111E+00  6.023133397E-01 -4.648000002E-01  5.996535420E-01  4.835398560E+02 
      5553 -1.200781226E+00  7.415585518E-01 -1.278310895E+00  7.421072125E-01  5.514180908E+02 
      5554 -1.624688148E+00  5.497618318E-01 -7.651330829E-01  5.571982861E-01  6.960198364E+02 
      5555 -1.474533677E+00  5.479953885E-01 -1.025716186E+00  5.447373986E-01  9.161522827E+02 
      5556 -1.279130101E+00  5.662515759E-01 -1.255751252E+00  5.625470281E-01  7.934027710E+02 
      5557 -1.633266091E+00  9.996134639E-01 -4.372173250E-01  9.982075691E-01  5.672605591E+02 
      5558 -1.396921158E+00  5.488741994E-01 -1.128853440E+00  5.506452322E-01  8.863483887E+02 
      5559 -1.373229980E+00  5.678848624E-01 -1.151644349E+00  5.652275681E-01  7.376848755E+02 
      5560 -1.471212983E+00  1.337893605E+00 -5.507181883E-01  1.333629966E+00  2.280514648E+03 
      5561 -1.719072819E+00  5.509455204E-01 -5.185837150E-01  5.517051816E-01  8.483788452E+02 
      5562 -1.600661635E+00  6.095939279E-01 -7.868120670E-01  6.020722985E-01  4.991022339E+02 
      5563 -1.582932472E+00  6.318328977E-01 -8.115450740E-01  6.292310357E-01  4.755044861E+02 
      5564 -1.203532577E+00  9.318275452E-01 -1.206714749E+00  9.370686412E-01  5.541688232E+02 
      5565 -1.354892135E+00  5.490105748E-01 -1.178925395E+00  5.510719419E-01  8.768021851E+02 
      5566 -1.308350682E+00  5.486214757E-01 -1.230476022E+00  5.490154624E-01  8.011091309E+02 
      5567 -1.647390723E+00  8.887040019E-01 -4.809250832E-01  8.931581974E-01  4.915630188E+02 
      5568 -1.327648044E+00  5.676321387E-01 -1.203862071E+00  5.790420175E-01  5.480090942E+02 
      5569 -1.494754195E+00  6.283757687E-01 -9.657132030E-01  6.302797794E-01  4.340530396E+02 
      5570 -1.414224982E+00  5.679252148E-01 -1.100901246E+00  5.649334788E-01  6.899753418E+02 
      5571 -1.612259030E+00  1.059699655E+00 -4.476359785E-01  1.059187651E+00  5.652259521E+02 
      5572 -1.481012702E+00  6.065416336E-01 -9.949982166E-01  5.996009111E-01  5.076477966E+02 
      5573 -1.676071644E+00  5.488986969E-01 -6.453407407E-01  5.485951304E-01  9.355688477E+02 
      5574 -1.706266403E+00  6.634644270E-01 -4.770272076E-01  6.715598106E-01  4.918403320E+02 
      5575 -1.452556491E+00  5.670464039E-01 -1.050165057E+00  5.649673939E-01  6.526689453E+02 
      5576 -1.235290408E+00  6.188933253E-01 -1.283753276E+00  6.164526343E-01  4.757486877E+02 
      5577 -1.683960438E+00  5.679258108E-01 -6.134270430E-01  5.667979717E-01  6.773005981E+02 
      5578 -1.634879947E+00  5.687759519E-01 -7.338788509E-01  5.676012635E-01  7.035143433E+02 
      5579 -1.480355144E+00  1.303301454E+00 -5.629531741E-01  1.307685852E+00  2.268651855E+03 
      5580 -1.444985747E+00  6.078615785E-01 -1.046203017E+00  6.126357317E-01  4.965541382E+02 
      5581 -1.627289653E+00  6.081783772E-01 -7.308964133E-01  6.165812016E-01  5.136989746E+02 
      5582 -1.698422313E+00  5.490271449E-01 -5.839073062E-01  5.526239872E-01  8.045892944E+02 
      5583 -1.437049031E+00  5.490509868E-01 -1.077245593E+00  5.514708161E-01  8.391160278E+02 
      5584 -1.705669761E+00  5.699726343E-01 -5.486015677E-01  5.659755468E-01  7.286044922E+02 
      5585 -1.660523295E+00  5.679127574E-01 -6.743052602E-01  5.628556609E-01  7.646193237E+02 
      5586 -1.206978798E+00  1.334093571E+00 -1.007917762E+00  1.341431975E+00  2.119124268E+03 
      5587 -1.640861869E+00  9.274525046E-01 -4.650038779E-01  9.316363335E-01  5.411094360E+02 
      5588 -1.651453495E+00  5.490140915E-01 -7.059011459E-01  5.527798533E-01  9.237250977E+02 
      5589 -1.365666986E+00  6.093227863E-01 -1.147285938E+00  6.138493419E-01  5.596281128E+02 
      5590 -1.208229899E+00  1.301007390E+00 -1.025370598E+00  1.307857156E+00  2.118356201E+03 
      5591 -1.266854167E+00  6.031464934E-01 -1.257373214E+00  6.076415181E-01  6.217493286E+02 
      5592 -1.709590316E+00  6.257078052E-01 -4.957848489E-01  6.259669662E-01  5.329819336E+02 
      5593 -1.610136628E+00  6.300926208E-01 -7.570881844E-01  6.330168843E-01  4.158053589E+02 
      5594 -1.228126884E+00  1.046784282E+00 -1.132234097E+00  1.056346178E+00  1.990890381E+03 
      5595 -1.223357558E+00  6.577283740E-01 -1.283482432E+00  6.647429466E-01  4.372004089E+02 
      5596 -1.406723499E+00  6.100829244E-01 -1.096287608E+00  6.133641601E-01  5.355683594E+02 
      5597 -1.676130652E+00  6.079648733E-01 -6.107136011E-01  6.090934277E-01  6.255361938E+02 
      5598 -1.458832145E+00  6.283588409E-01 -1.019196391E+00  6.280086040E-01  3.957053528E+02 
      5599 -1.218987107E+00  1.232849479E+00 -1.050324321E+00  1.230463743E+00  2.132929443E+03 
      5600 -1.530956149E+00  1.191571593E+00 -5.400992632E-01  1.203974366E+00  2.230262451E+03 
      5601 -1.318215966E+00  6.071756482E-01 -1.202076793E+00  6.086996794E-01  4.811482239E+02 
      5602 -1.652878642E+00  6.080111861E-01 -6.710740924E-01  6.138050556E-01  5.343329468E+02 
      5603 -1.517539859E+00  6.697461009E-01 -9.120886326E-01  6.732147932E-01  4.800667725E+02 
      5604 -1.660216808E+00  8.038427830E-01 -5.151871443E-01  8.057777286E-01  3.783013306E+02 
      5605 -1.421977043E+00  6.320238709E-01 -1.068669915E+00  6.298198700E-01  4.510181274E+02 
      5606 -1.381856799E+00  6.324698925E-01 -1.119881272E+00  6.312096715E-01  4.958147888E+02 
      5607 -1.440314889E+00  1.395535350E+00 -5.694705248E-01  1.393706203E+00  2.334707031E+03 
      5608 -1.544555664E+00  6.784253120E-01 -8.614022732E-01  6.797242165E-01  4.458815002E+02 
      5609 -1.636218667E+00  6.285149455E-01 -6.996875405E-01  6.291829348E-01  4.571579285E+02 
      5610 -1.699795127E+00  6.095132828E-01 -5.400903225E-01  6.138210893E-01  6.210834961E+02 
      5611 -1.234706283E+00  7.941543460E-01 -1.227246642E+00  7.976195216E-01  4.216441650E+02 
      5612 -1.214727998E+00  1.387906075E+00 -9.656078815E-01  1.395213246E+00  2.157056885E+03 
      5613 -1.230615973E+00  9.855670929E-01 -1.156565070E+00  9.918820262E-01  4.581014404E+02 
      5614 -1.244413733E+00  1.011330247E+00 -1.130375981E+00  1.011204362E+00  4.526415100E+02 
      5615 -1.660597205E+00  6.290361881E-01 -6.393961906E-01  6.295738220E-01  5.053791199E+02 
      5616 -1.337897182E+00  6.299920678E-01 -1.172781825E+00  6.258120537E-01  4.810358276E+02 
      5617 -1.548430443E+00  1.166633606E+00 -5.151084065E-01  1.163623929E+00  2.252708252E+03 
      5618 -1.234262824E+00  8.592749238E-01 -1.203776240E+00  8.686863780E-01  4.810223083E+02 
      5619 -1.286642790E+00  6.250599027E-01 -1.230312705E+00  6.240766048E-01  5.104286194E+02 
      5620 -1.250818849E+00  8.202601075E-01 -1.201278687E+00  8.171988130E-01  4.199550781E+02 
      5621 -1.684717774E+00  6.286068559E-01 -5.726826191E-01  6.318608522E-01  5.259244385E+02 
      5622 -1.683883071E+00  7.323184013E-01 -4.970142841E-01  7.381061316E-01  4.181071777E+02 
      5623 -1.624544024E+00  1.716476083E+00 -8.692739606E-01  1.721961856E+00  3.858230286E+02 
      5624 -1.589834094E+00  1.713203788E+00 -9.320872426E-01  1.716148853E+00  4.265911255E+02 
      5625 -1.227808833E+00  1.269231915E+00 -1.019893050E+00  1.276248693E+00  2.106161377E+03 
      5626 -1.568610787E+00  1.713208318E+00 -9.688265920E-01  1.717057109E+00  4.614759216E+02 
      5627 -1.619350433E+00  9.894850254E-01 -4.752010405E-01  9.906112552E-01  5.438239136E+02 
      5628 -1.243219495E+00  1.070806026E+00 -1.104401231E+00  1.074362516E+00  2.131772461E+03 
      5629 -1.625532985E+00  9.535179138E-01 -4.910519421E-01  9.511854053E-01  5.091446228E+02 
      5630 -1.485512137E+00  6.740316749E-01 -9.614304900E-01  6.804123521E-01  4.047912292E+02 
      5631 -1.494947433E+00  1.236825347E+00 -5.915210843E-01  1.245196939E+00  2.260117188E+03 
      5632 -1.224537849E+00  1.167004108E+00 -1.078382969E+00  1.165019393E+00  2.185226318E+03 
      5633 -1.233627081E+00  9.225185513E-01 -1.179606438E+00  9.300869107E-01  5.159278564E+02 
      5634 -1.227236390E+00  1.106178761E+00 -1.105414391E+00  1.100892067E+00  2.162124756E+03 
      5635 -1.231342196E+00  7.266518474E-01 -1.253765702E+00  7.309272885E-01  4.297290039E+02 
      5636 -1.247700572E+00  9.491766095E-01 -1.153673291E+00  9.532269239E-01  4.754151611E+02 
      5637 -1.237892509E+00  1.195079923E+00 -1.048316121E+00  1.202136636E+00  2.134075439E+03 
      5638 -1.575391173E+00  6.793272495E-01 -8.031783104E-01  6.836254597E-01  4.404479980E+02 
      5639 -1.451265216E+00  1.359101653E+00 -5.800144672E-01  1.366381049E+00  2.321181885E+03 
      5640 -1.243833184E+00  6.833792329E-01 -1.255544186E+00  6.882262826E-01  3.980311279E+02 
      5641 -1.249861240E+00  8.857248425E-01 -1.177226901E+00  8.885238171E-01  4.614015808E+02 
      5642 -1.525380135E+00  6.965770721E-01 -8.867900372E-01  6.933380365E-01  4.303366699E+02 
      5643 -1.637329221E+00  8.759900928E-01 -5.252793431E-01  8.763552308E-01  3.792333984E+02 
      5644 -1.598650455E+00  1.047393799E+00 -4.838517606E-01  1.049958229E+00  5.256596069E+02 
      5645 -1.249845505E+00  7.531437278E-01 -1.226293683E+00  7.668614984E-01  3.696618042E+02 
      5646 -1.497065425E+00  6.946361661E-01 -9.346845150E-01  6.918823123E-01  4.390539856E+02 
      5647 -1.275554538E+00  6.664577127E-01 -1.228754401E+00  6.672550440E-01  4.740698853E+02 
      5648 -1.418356299E+00  1.415316224E+00 -6.024072766E-01  1.419649839E+00  2.391461182E+03 
      5649 -1.689847589E+00  6.892669797E-01 -5.120966434E-01  6.909117699E-01  4.461310425E+02 
      5650 -1.233127117E+00  1.407767892E+00 -9.290352464E-01  1.417215586E+00  2.162342529E+03 
      5651 -1.604833484E+00  1.013589025E+00 -4.986353219E-01  1.024604678E+00  5.152620239E+02 
      5652 -1.627560258E+00  6.736671329E-01 -6.945770383E-01  6.822443008E-01  4.219105835E+02 
      5653 -1.602852702E+00  6.712684035E-01 -7.512843013E-01  6.804453135E-01  4.089250183E+02 
      5654 -1.467900872E+00  1.289287806E+00 -6.079447865E-01  1.284543753E+00  2.301086426E+03 
      5655 -1.413221717E+00  6.796171069E-01 -1.062766075E+00  6.835330129E-01  4.343454590E+02 
      5656 -1.554879189E+00  7.050595284E-01 -8.295553327E-01  7.029246688E-01  4.255929260E+02 
      5657 -1.574657798E+00  1.103330135E+00 -5.016047359E-01  1.102347255E+00  1.297770996E+03 
      5658 -1.517922997E+00  1.179592490E+00 -5.865525603E-01  1.178498745E+00  2.164668945E+03 
      5659 -1.225047708E+00  1.349098802E+00 -9.765739441E-01  1.352686048E+00  2.112138672E+03 
      5660 -1.450475335E+00  6.717506051E-01 -1.014521956E+00  6.787015200E-01  4.036697083E+02 
      5661 -1.242457032E+00  1.130698085E+00 -1.076155424E+00  1.137789845E+00  2.162497314E+03 
      5662 -1.643058419E+00  8.324678540E-01 -5.447204709E-01  8.437135220E-01  3.670726624E+02 
      5663 -1.557033896E+00  1.128270268E+00 -5.293232799E-01  1.134851456E+00  1.978679321E+03 
      5664 -1.665913105E+00  7.591403127E-01 -5.339460969E-01  7.722508311E-01  3.756451111E+02 
      5665 -1.274503350E+00  9.990738034E-01 -1.101922154E+00  1.005747914E+00  3.763545837E+02 
      5666 -1.372197270E+00  6.793088913E-01 -1.115338922E+00  6.873165369E-01  4.683513794E+02 
      5667 -1.277574658E+00  1.053901434E+00 -1.072477341E+00  1.046868563E+00  1.542384277E+03 
      5668 -1.611347079E+00  6.945063472E-01 -7.199819088E-01  6.978737116E-01  3.724996643E+02 
      5669 -1.318889976E+00  1.407786727E+00 -8.027902246E-01  1.418742180E+00  2.210924316E+03 
      5670 -1.583100677E+00  1.068317771E+00 -5.116544962E-01  1.076088071E+00  4.962861023E+02 
      5671 -1.499146819E+00  1.202803612E+00 -6.126058102E-01  1.195907116E+00  2.168117432E+03 
      5672 -1.326044083E+00  6.741609573E-01 -1.171509266E+00  6.772262454E-01  4.586256104E+02 
      5673 -1.353196144E+00  1.409782410E+00 -7.419221997E-01  1.419793129E+00  2.304929932E+03 
      5674 -1.652745128E+00  6.736712456E-01 -6.323602796E-01  6.812650561E-01  4.443246460E+02 
      5675 -1.427873731E+00  6.988466382E-01 -1.035624623E+00  6.979551911E-01  3.978341980E+02 
      5676 -1.343963265E+00  1.385424137E+00 -7.776535153E-01  1.387885809E+00  2.216382324E+03 
      5677 -1.678094268E+00  6.706039310E-01 -5.634465218E-01  6.633586287E-01  4.857842712E+02 
      5678 -1.279520869E+00  1.406525970E+00 -8.649720550E-01  1.416229963E+00  2.163129150E+03 
      5679 -1.282845855E+00  9.353386760E-01 -1.120162487E+00  9.386972785E-01  3.599532166E+02 
      5680 -1.661155820E+00  1.713248253E+00 -8.083559871E-01  1.719140053E+00  4.052389221E+02 
      5681 -1.585836291E+00  6.982640624E-01 -7.726413608E-01  6.978280544E-01  4.182050781E+02 
      5682 -1.306945801E+00  1.383449078E+00 -8.397133350E-01  1.388430119E+00  2.149403320E+03 
      5683 -1.386647820E+00  1.411888242E+00 -6.753628850E-01  1.426351190E+00  2.389671143E+03 
      5684 -1.474931598E+00  1.256480336E+00 -6.218760610E-01  1.259938121E+00  2.317118164E+03 
      5685 -1.463413715E+00  6.955894828E-01 -9.860410094E-01  6.965806484E-01  3.570910950E+02 
